회사명,거래소코드,회계년도,총자산증가율,자기자본증가율
(주)토니모리,214420,2016/12,16.895434097342957,8.61686105148235
(주)토니모리,214420,2017/12,9.787816891810916,-10.164959568580462
(주)토니모리,214420,2018/12,2.264524960707187,-7.582698626369118
(주)토니모리,214420,2019/12,17.9711665144986,-6.581762992144445
(주)토니모리,214420,2020/12,-19.366425640802312,-30.50903125632052
(주)토박스코리아,215480,2018/12,-10.794367796213827,-15.539276327578852
(주)토박스코리아,215480,2019/12,14.96726599923398,30.751891782620326
(주)토박스코리아,215480,2020/12,-14.183745952342425,-1.9885084977844267
(주)토비스,51360,2012/12,7.71948465472347,10.661686575109062
(주)토비스,51360,2013/12,21.545622760566125,42.120821533502244
(주)토비스,51360,2014/12,49.339244445620714,45.17894756099439
(주)토비스,51360,2015/12,-5.437073465280939,23.768565307468307
(주)토비스,51360,2016/12,26.16755722361963,6.356752133276021
(주)토비스,51360,2017/12,-8.482927607157583,6.958604625011956
(주)토비스,51360,2018/12,10.889278448317675,6.935301303115522
(주)토비스,51360,2019/12,-4.0243433830614705,9.460281578855662
(주)토비스,51360,2020/12,-0.06322215974150382,-5.080177229077605
(주)토탈소프트뱅크,45340,2012/12,-11.563083368337146,-18.665490749081513
(주)토탈소프트뱅크,45340,2013/12,-30.704454899225965,-43.21599052943996
(주)토탈소프트뱅크,45340,2014/12,29.340090716304694,12.029756328165373
(주)토탈소프트뱅크,45340,2015/12,-3.641315527616188,-12.41974005473717
(주)토탈소프트뱅크,45340,2016/12,22.20427021783741,21.214810648699522
(주)토탈소프트뱅크,45340,2017/12,1.8364162436963345,4.701459129835433
(주)토탈소프트뱅크,45340,2018/12,25.82711073111409,42.69562016835747
(주)토탈소프트뱅크,45340,2019/12,4.882467284929602,26.580223616964165
(주)토탈소프트뱅크,45340,2020/12,12.976607433282753,19.704042148346414
(주)톱텍,108230,2012/12,22.276426897586852,9.19965220617446
(주)톱텍,108230,2013/12,38.4467089592558,9.50248349263359
(주)톱텍,108230,2014/12,-7.198835323685857,2.128419244313523
(주)톱텍,108230,2015/12,-0.5177507156724411,32.784162514560975
(주)톱텍,108230,2016/12,125.12607808181555,26.906968945918923
(주)톱텍,108230,2017/12,-5.429438964992395,73.71115070336678
(주)톱텍,108230,2018/12,-11.767316069165403,5.020120072718489
(주)톱텍,108230,2019/12,14.821391283546973,-0.5772067172925366
(주)톱텍,108230,2020/12,4.610796960141206,19.02261688527853
(주)투비소프트,79970,2012/12,13.300331533776081,18.826200016602666
(주)투비소프트,79970,2013/12,35.35356394883937,17.353585461590058
(주)투비소프트,79970,2014/12,-1.5562070924135918,16.08730161334021
(주)투비소프트,79970,2015/12,9.238617693136854,9.426676924803541
(주)투비소프트,79970,2016/12,119.0534671082028,41.40613931494937
(주)투비소프트,79970,2017/12,22.10794966128884,11.77389675488321
(주)투비소프트,79970,2018/12,10.005207436199337,28.37482600864245
(주)투비소프트,79970,2019/12,-18.521182751884734,-20.06652142057206
(주)투비소프트,79970,2020/12,-25.630951321805956,-19.416534584846815
(주)툴젠,199800,2016/12,64.18360698971513,76.3361522507827
(주)툴젠,199800,2017/12,-17.056649350191773,-23.08383931787405
(주)툴젠,199800,2018/12,155.5263144008253,184.77542565958043
(주)툴젠,199800,2019/12,-22.90665729663747,-27.621624073983746
(주)툴젠,199800,2020/12,0.6574389840832237,0.7947550069464577
(주)트레이스,52290,2012/12,28.39660444880195,15.498736200671123
(주)트레이스,52290,2013/12,-3.076030603779322,-20.91756031572194
(주)트레이스,52290,2014/12,2.5668705809381467,0.5409284902165462
(주)트레이스,52290,2015/12,-13.001692029456574,20.846476448296833
(주)트레이스,52290,2016/12,-2.613649638249004,21.253196637286457
(주)트레이스,52290,2017/12,-44.56421980858005,-55.64474052662577
(주)트루윈,105550,2012/12,31.889044921087766,19.457483547503386
(주)트루윈,105550,2013/12,46.43789547351515,164.01777392664292
(주)트루윈,105550,2014/12,20.27572113472458,153.01031499399193
(주)트루윈,105550,2015/12,40.96271389361057,3.0787115774444396
(주)트루윈,105550,2016/12,3.6975707950727714,-35.449491427953525
(주)트루윈,105550,2017/12,-22.197727361238247,-17.53445733103421
(주)트루윈,105550,2018/12,-13.23507313555593,26.988316579828748
(주)트루윈,105550,2019/12,7.335700378610575,12.770899913329464
(주)트루윈,105550,2020/12,70.13713671015095,46.776574303815934
(주)트윔,290090,2018/12,-16.898533041218105,-4.697925648321187
(주)트윔,290090,2019/12,-5.6051256549823325,-1.1573820514600732
(주)트윔,290090,2020/12,18.89539597773674,7.356056085500449
(주)특수건설,26150,2012/12,14.06493158420946,0.5150782344202957
(주)특수건설,26150,2013/12,2.7691533050616286,-7.229360005457072
(주)특수건설,26150,2014/12,-7.64241547209482,1.4313722107956202
(주)특수건설,26150,2015/12,-9.701619867015836,-3.335286369435276
(주)특수건설,26150,2016/12,-5.899818230528589,-10.636965075663726
(주)특수건설,26150,2017/12,-0.3098288815067941,1.8585065537236847
(주)특수건설,26150,2018/12,25.770062992356575,30.80414184220227
(주)특수건설,26150,2019/12,16.4254943483201,1.4493087077985454
(주)특수건설,26150,2020/12,2.1608583685563856,5.568821461517573
(주)티라유텍,322180,2019/12,68.84197415326308,299.18023684573694
